"Notes"	"County"	"County Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Saunders County, NE"	"31155"	"2010"	"2010"	20869
	"Saunders County, NE"	"31155"	"2011"	"2011"	20841
	"Saunders County, NE"	"31155"	"2012"	"2012"	20797
	"Saunders County, NE"	"31155"	"2013"	"2013"	20877
	"Saunders County, NE"	"31155"	"2014"	"2014"	20860
	"Saunders County, NE"	"31155"	"2015"	"2015"	20949
	"Saunders County, NE"	"31155"	"2016"	"2016"	20992
	"Saunders County, NE"	"31155"	"2017"	"2017"	21032
	"Saunders County, NE"	"31155"	"2018"	"2018"	21274
	"Scotts Bluff County, NE"	"31157"	"2002"	"2002"	36572
	"Scotts Bluff County, NE"	"31157"	"2003"	"2003"	36468
	"Scotts Bluff County, NE"	"31157"	"2004"	"2004"	36278
	"Scotts Bluff County, NE"	"31157"	"2005"	"2005"	36277
	"Scotts Bluff County, NE"	"31157"	"2006"	"2006"	36223
	"Scotts Bluff County, NE"	"31157"	"2007"	"2007"	36338
	"Scotts Bluff County, NE"	"31157"	"2008"	"2008"	36536
	"Scotts Bluff County, NE"	"31157"	"2009"	"2009"	36677
	"Scotts Bluff County, NE"	"31157"	"2010"	"2010"	37057
	"Scotts Bluff County, NE"	"31157"	"2011"	"2011"	36956
	"Scotts Bluff County, NE"	"31157"	"2012"	"2012"	36905
	"Scotts Bluff County, NE"	"31157"	"2013"	"2013"	36853
	"Scotts Bluff County, NE"	"31157"	"2014"	"2014"	36437
	"Scotts Bluff County, NE"	"31157"	"2015"	"2015"	36245
	"Scotts Bluff County, NE"	"31157"	"2016"	"2016"	36420
	"Scotts Bluff County, NE"	"31157"	"2017"	"2017"	36160
	"Scotts Bluff County, NE"	"31157"	"2018"	"2018"	35925
	"Seward County, NE"	"31159"	"2002"	"2002"	16574
	"Seward County, NE"	"31159"	"2003"	"2003"	16527
	"Seward County, NE"	"31159"	"2004"	"2004"	16681
	"Seward County, NE"	"31159"	"2005"	"2005"	16601
	"Seward County, NE"	"31159"	"2006"	"2006"	16654
	"Seward County, NE"	"31159"	"2007"	"2007"	16490
	"Seward County, NE"	"31159"	"2008"	"2008"	16653
	"Seward County, NE"	"31159"	"2009"	"2009"	16536
	"Seward County, NE"	"31159"	"2010"	"2010"	16799
	"Seward County, NE"	"31159"	"2011"	"2011"	16705
	"Seward County, NE"	"31159"	"2012"	"2012"	16897
	"Seward County, NE"	"31159"	"2013"	"2013"	16994
	"Seward County, NE"	"31159"	"2014"	"2014"	17012
	"Seward County, NE"	"31159"	"2015"	"2015"	16994
	"Seward County, NE"	"31159"	"2016"	"2016"	17103
	"Seward County, NE"	"31159"	"2017"	"2017"	17203
	"Seward County, NE"	"31159"	"2018"	"2018"	17273
	"Sheridan County, NE"	"31161"	"2002"	"2002"	5995
	"Sheridan County, NE"	"31161"	"2003"	"2003"	5842
	"Sheridan County, NE"	"31161"	"2004"	"2004"	5851
	"Sheridan County, NE"	"31161"	"2005"	"2005"	5726
	"Sheridan County, NE"	"31161"	"2006"	"2006"	5649
	"Sheridan County, NE"	"31161"	"2007"	"2007"	5592
	"Sheridan County, NE"	"31161"	"2008"	"2008"	5500
	"Sheridan County, NE"	"31161"	"2009"	"2009"	5498
	"Sheridan County, NE"	"31161"	"2010"	"2010"	5444
	"Sheridan County, NE"	"31161"	"2011"	"2011"	5360
	"Sheridan County, NE"	"31161"	"2012"	"2012"	5327
	"Sheridan County, NE"	"31161"	"2013"	"2013"	5208
	"Sheridan County, NE"	"31161"	"2014"	"2014"	5250
	"Sheridan County, NE"	"31161"	"2015"	"2015"	5216
	"Sheridan County, NE"	"31161"	"2016"	"2016"	5235
	"Sheridan County, NE"	"31161"	"2017"	"2017"	5268
	"Sheridan County, NE"	"31161"	"2018"	"2018"	5189
	"Sherman County, NE"	"31163"	"2002"	"2002"	3228
	"Sherman County, NE"	"31163"	"2003"	"2003"	3222
	"Sherman County, NE"	"31163"	"2004"	"2004"	3255
	"Sherman County, NE"	"31163"	"2005"	"2005"	3239
	"Sherman County, NE"	"31163"	"2006"	"2006"	3148
	"Sherman County, NE"	"31163"	"2007"	"2007"	3145
	"Sherman County, NE"	"31163"	"2008"	"2008"	3147
	"Sherman County, NE"	"31163"	"2009"	"2009"	3129
	"Sherman County, NE"	"31163"	"2010"	"2010"	3164
	"Sherman County, NE"	"31163"	"2011"	"2011"	3102
	"Sherman County, NE"	"31163"	"2012"	"2012"	3078
	"Sherman County, NE"	"31163"	"2013"	"2013"	3061
	"Sherman County, NE"	"31163"	"2014"	"2014"	3034
	"Sherman County, NE"	"31163"	"2015"	"2015"	3036
	"Sherman County, NE"	"31163"	"2016"	"2016"	3012
	"Sherman County, NE"	"31163"	"2017"	"2017"	3074
	"Sherman County, NE"	"31163"	"2018"	"2018"	3044
	"Sioux County, NE"	"31165"	"2002"	"2002"	1443
	"Sioux County, NE"	"31165"	"2003"	"2003"	1489
	"Sioux County, NE"	"31165"	"2004"	"2004"	1438
	"Sioux County, NE"	"31165"	"2005"	"2005"	1437
	"Sioux County, NE"	"31165"	"2006"	"2006"	1409
	"Sioux County, NE"	"31165"	"2007"	"2007"	1404
	"Sioux County, NE"	"31165"	"2008"	"2008"	1360
	"Sioux County, NE"	"31165"	"2009"	"2009"	1324
	"Sioux County, NE"	"31165"	"2010"	"2010"	1311
	"Sioux County, NE"	"31165"	"2011"	"2011"	1319
	"Sioux County, NE"	"31165"	"2012"	"2012"	1323
	"Sioux County, NE"	"31165"	"2013"	"2013"	1330
	"Sioux County, NE"	"31165"	"2014"	"2014"	1321
	"Sioux County, NE"	"31165"	"2015"	"2015"	1276
	"Sioux County, NE"	"31165"	"2016"	"2016"	1259
	"Sioux County, NE"	"31165"	"2017"	"2017"	1195
	"Sioux County, NE"	"31165"	"2018"	"2018"	1186
	"Stanton County, NE"	"31167"	"2002"	"2002"	6453
	"Stanton County, NE"	"31167"	"2003"	"2003"	6437
	"Stanton County, NE"	"31167"	"2004"	"2004"	6426
	"Stanton County, NE"	"31167"	"2005"	"2005"	6376
	"Stanton County, NE"	"31167"	"2006"	"2006"	6363
	"Stanton County, NE"	"31167"	"2007"	"2007"	6248
	"Stanton County, NE"	"31167"	"2008"	"2008"	6145
	"Stanton County, NE"	"31167"	"2009"	"2009"	6157
	"Stanton County, NE"	"31167"	"2010"	"2010"	6142
	"Stanton County, NE"	"31167"	"2011"	"2011"	6176
	"Stanton County, NE"	"31167"	"2012"	"2012"	6091
	"Stanton County, NE"	"31167"	"2013"	"2013"	6087
	"Stanton County, NE"	"31167"	"2014"	"2014"	6097
	"Stanton County, NE"	"31167"	"2015"	"2015"	5944
	"Stanton County, NE"	"31167"	"2016"	"2016"	5975
	"Stanton County, NE"	"31167"	"2017"	"2017"	5974
	"Stanton County, NE"	"31167"	"2018"	"2018"	5970
	"Thayer County, NE"	"31169"	"2002"	"2002"	5723
	"Thayer County, NE"	"31169"	"2003"	"2003"	5625
	"Thayer County, NE"	"31169"	"2004"	"2004"	5495
	"Thayer County, NE"	"31169"	"2005"	"2005"	5454
	"Thayer County, NE"	"31169"	"2006"	"2006"	5312
	"Thayer County, NE"	"31169"	"2007"	"2007"	5308
	"Thayer County, NE"	"31169"	"2008"	"2008"	5253
	"Thayer County, NE"	"31169"	"2009"	"2009"	5210
	"Thayer County, NE"	"31169"	"2010"	"2010"	5235
	"Thayer County, NE"	"31169"	"2011"	"2011"	5170
	"Thayer County, NE"	"31169"	"2012"	"2012"	5145
	"Thayer County, NE"	"31169"	"2013"	"2013"	5179
	"Thayer County, NE"	"31169"	"2014"	"2014"	5213
	"Thayer County, NE"	"31169"	"2015"	"2015"	5129
	"Thayer County, NE"	"31169"	"2016"	"2016"	5080
	"Thayer County, NE"	"31169"	"2017"	"2017"	5034
	"Thayer County, NE"	"31169"	"2018"	"2018"	5039
	"Thomas County, NE"	"31171"	"2002"	"2002"	691
	"Thomas County, NE"	"31171"	"2003"	"2003"	689
	"Thomas County, NE"	"31171"	"2004"	"2004"	664
	"Thomas County, NE"	"31171"	"2005"	"2005"	661
	"Thomas County, NE"	"31171"	"2006"	"2006"	659
	"Thomas County, NE"	"31171"	"2007"	"2007"	667
	"Thomas County, NE"	"31171"	"2008"	"2008"	661
	"Thomas County, NE"	"31171"	"2009"	"2009"	655
	"Thomas County, NE"	"31171"	"2010"	"2010"	647
	"Thomas County, NE"	"31171"	"2011"	"2011"	698
	"Thomas County, NE"	"31171"	"2012"	"2012"	701
	"Thomas County, NE"	"31171"	"2013"	"2013"	705
	"Thomas County, NE"	"31171"	"2014"	"2014"	701
	"Thomas County, NE"	"31171"	"2015"	"2015"	693
	"Thomas County, NE"	"31171"	"2016"	"2016"	722
	"Thomas County, NE"	"31171"	"2017"	"2017"	722
	"Thomas County, NE"	"31171"	"2018"	"2018"	714
	"Thurston County, NE"	"31173"	"2002"	"2002"	6989
	"Thurston County, NE"	"31173"	"2003"	"2003"	6987
	"Thurston County, NE"	"31173"	"2004"	"2004"	6943
	"Thurston County, NE"	"31173"	"2005"	"2005"	7009
	"Thurston County, NE"	"31173"	"2006"	"2006"	6947
	"Thurston County, NE"	"31173"	"2007"	"2007"	6925
	"Thurston County, NE"	"31173"	"2008"	"2008"	6821
	"Thurston County, NE"	"31173"	"2009"	"2009"	6866
	"Thurston County, NE"	"31173"	"2010"	"2010"	6969
	"Thurston County, NE"	"31173"	"2011"	"2011"	6903
	"Thurston County, NE"	"31173"	"2012"	"2012"	6925
	"Thurston County, NE"	"31173"	"2013"	"2013"	6872
	"Thurston County, NE"	"31173"	"2014"	"2014"	6961
	"Thurston County, NE"	"31173"	"2015"	"2015"	7073
	"Thurston County, NE"	"31173"	"2016"	"2016"	7139
	"Thurston County, NE"	"31173"	"2017"	"2017"	7196
	"Thurston County, NE"	"31173"	"2018"	"2018"	7274
	"Valley County, NE"	"31175"	"2002"	"2002"	4541
	"Valley County, NE"	"31175"	"2003"	"2003"	4581
	"Valley County, NE"	"31175"	"2004"	"2004"	4482
	"Valley County, NE"	"31175"	"2005"	"2005"	4395
	"Valley County, NE"	"31175"	"2006"	"2006"	4367
	"Valley County, NE"	"31175"	"2007"	"2007"	4327
	"Valley County, NE"	"31175"	"2008"	"2008"	4228
	"Valley County, NE"	"31175"	"2009"	"2009"	4228
	"Valley County, NE"	"31175"	"2010"	"2010"	4265
	"Valley County, NE"	"31175"	"2011"	"2011"	4228
	"Valley County, NE"	"31175"	"2012"	"2012"	4216
	"Valley County, NE"	"31175"	"2013"	"2013"	4181
	"Valley County, NE"	"31175"	"2014"	"2014"	4217
	"Valley County, NE"	"31175"	"2015"	"2015"	4168
	"Valley County, NE"	"31175"	"2016"	"2016"	4201
	"Valley County, NE"	"31175"	"2017"	"2017"	4227
	"Valley County, NE"	"31175"	"2018"	"2018"	4197
	"Washington County, NE"	"31177"	"2002"	"2002"	19264
	"Washington County, NE"	"31177"	"2003"	"2003"	19510
	"Washington County, NE"	"31177"	"2004"	"2004"	19589
	"Washington County, NE"	"31177"	"2005"	"2005"	19861
	"Washington County, NE"	"31177"	"2006"	"2006"	20056
	"Washington County, NE"	"31177"	"2007"	"2007"	20203
	"Washington County, NE"	"31177"	"2008"	"2008"	20101
	"Washington County, NE"	"31177"	"2009"	"2009"	20124
	"Washington County, NE"	"31177"	"2010"	"2010"	19921
	"Washington County, NE"	"31177"	"2011"	"2011"	19918
	"Washington County, NE"	"31177"	"2012"	"2012"	19949
	"Washington County, NE"	"31177"	"2013"	"2013"	19851
	"Washington County, NE"	"31177"	"2014"	"2014"	19930
	"Washington County, NE"	"31177"	"2015"	"2015"	19917
	"Washington County, NE"	"31177"	"2016"	"2016"	20213
	"Washington County, NE"	"31177"	"2017"	"2017"	20328
	"Washington County, NE"	"31177"	"2018"	"2018"	20617
	"Wayne County, NE"	"31179"	"2002"	"2002"	9664
	"Wayne County, NE"	"31179"	"2003"	"2003"	9689
	"Wayne County, NE"	"31179"	"2004"	"2004"	9612
	"Wayne County, NE"	"31179"	"2005"	"2005"	9654
	"Wayne County, NE"	"31179"	"2006"	"2006"	9720
	"Wayne County, NE"	"31179"	"2007"	"2007"	9506
	"Wayne County, NE"	"31179"	"2008"	"2008"	9481
	"Wayne County, NE"	"31179"	"2009"	"2009"	9552
	"Wayne County, NE"	"31179"	"2010"	"2010"	9609
	"Wayne County, NE"	"31179"	"2011"	"2011"	9451
	"Wayne County, NE"	"31179"	"2012"	"2012"	9499
	"Wayne County, NE"	"31179"	"2013"	"2013"	9441
	"Wayne County, NE"	"31179"	"2014"	"2014"	9402
	"Wayne County, NE"	"31179"	"2015"	"2015"	9366
	"Wayne County, NE"	"31179"	"2016"	"2016"	9379
	"Wayne County, NE"	"31179"	"2017"	"2017"	9213
	"Wayne County, NE"	"31179"	"2018"	"2018"	9318
	"Webster County, NE"	"31181"	"2002"	"2002"	3970
	"Webster County, NE"	"31181"	"2003"	"2003"	3952
	"Webster County, NE"	"31181"	"2004"	"2004"	3949
	"Webster County, NE"	"31181"	"2005"	"2005"	3902
	"Webster County, NE"	"31181"	"2006"	"2006"	3846
	"Webster County, NE"	"31181"	"2007"	"2007"	3859
	"Webster County, NE"	"31181"	"2008"	"2008"	3771
	"Webster County, NE"	"31181"	"2009"	"2009"	3788
	"Webster County, NE"	"31181"	"2010"	"2010"	3809
	"Webster County, NE"	"31181"	"2011"	"2011"	3757
	"Webster County, NE"	"31181"	"2012"	"2012"	3734
	"Webster County, NE"	"31181"	"2013"	"2013"	3643
	"Webster County, NE"	"31181"	"2014"	"2014"	3645
	"Webster County, NE"	"31181"	"2015"	"2015"	3592
	"Webster County, NE"	"31181"	"2016"	"2016"	3566
	"Webster County, NE"	"31181"	"2017"	"2017"	3505
	"Webster County, NE"	"31181"	"2018"	"2018"	3534
	"Wheeler County, NE"	"31183"	"2002"	"2002"	837
	"Wheeler County, NE"	"31183"	"2003"	"2003"	815
	"Wheeler County, NE"	"31183"	"2004"	"2004"	811
	"Wheeler County, NE"	"31183"	"2005"	"2005"	832
	"Wheeler County, NE"	"31183"	"2006"	"2006"	826
	"Wheeler County, NE"	"31183"	"2007"	"2007"	837
	"Wheeler County, NE"	"31183"	"2008"	"2008"	831
	"Wheeler County, NE"	"31183"	"2009"	"2009"	809
	"Wheeler County, NE"	"31183"	"2010"	"2010"	825
	"Wheeler County, NE"	"31183"	"2011"	"2011"	815
	"Wheeler County, NE"	"31183"	"2012"	"2012"	797
	"Wheeler County, NE"	"31183"	"2013"	"2013"	779
	"Wheeler County, NE"	"31183"	"2014"	"2014"	786
	"Wheeler County, NE"	"31183"	"2015"	"2015"	779
	"Wheeler County, NE"	"31183"	"2016"	"2016"	804
	"Wheeler County, NE"	"31183"	"2017"	"2017"	815
	"Wheeler County, NE"	"31183"	"2018"	"2018"	802
	"York County, NE"	"31185"	"2002"	"2002"	14230
	"York County, NE"	"31185"	"2003"	"2003"	14175
	"York County, NE"	"31185"	"2004"	"2004"	13952
	"York County, NE"	"31185"	"2005"	"2005"	14021
	"York County, NE"	"31185"	"2006"	"2006"	14130
	"York County, NE"	"31185"	"2007"	"2007"	14078
	"York County, NE"	"31185"	"2008"	"2008"	13881
	"York County, NE"	"31185"	"2009"	"2009"	13689
	"York County, NE"	"31185"	"2010"	"2010"	13669
	"York County, NE"	"31185"	"2011"	"2011"	13785
	"York County, NE"	"31185"	"2012"	"2012"	13835
	"York County, NE"	"31185"	"2013"	"2013"	13852
	"York County, NE"	"31185"	"2014"	"2014"	13917
	"York County, NE"	"31185"	"2015"	"2015"	13797
	"York County, NE"	"31185"	"2016"	"2016"	13740
	"York County, NE"	"31185"	"2017"	"2017"	13762
	"York County, NE"	"31185"	"2018"	"2018"	13748
	"Churchill County, NV"	"32001"	"2002"	"2002"	24155
	"Churchill County, NV"	"32001"	"2003"	"2003"	24026
	"Churchill County, NV"	"32001"	"2004"	"2004"	24226
	"Churchill County, NV"	"32001"	"2005"	"2005"	24593
	"Churchill County, NV"	"32001"	"2006"	"2006"	24842
	"Churchill County, NV"	"32001"	"2007"	"2007"	24961
	"Churchill County, NV"	"32001"	"2008"	"2008"	25049
	"Churchill County, NV"	"32001"	"2009"	"2009"	25067
	"Churchill County, NV"	"32001"	"2010"	"2010"	24818
	"Churchill County, NV"	"32001"	"2011"	"2011"	24593
	"Churchill County, NV"	"32001"	"2012"	"2012"	24245
	"Churchill County, NV"	"32001"	"2013"	"2013"	23927
	"Churchill County, NV"	"32001"	"2014"	"2014"	23824
	"Churchill County, NV"	"32001"	"2015"	"2015"	23957
	"Churchill County, NV"	"32001"	"2016"	"2016"	23904
	"Churchill County, NV"	"32001"	"2017"	"2017"	24021
	"Churchill County, NV"	"32001"	"2018"	"2018"	24506
	"Clark County, NV"	"32003"	"2002"	"2002"	1522962
	"Clark County, NV"	"32003"	"2003"	"2003"	1584166
	"Clark County, NV"	"32003"	"2004"	"2004"	1662773
	"Clark County, NV"	"32003"	"2005"	"2005"	1729522
	"Clark County, NV"	"32003"	"2006"	"2006"	1803774
	"Clark County, NV"	"32003"	"2007"	"2007"	1867817
	"Clark County, NV"	"32003"	"2008"	"2008"	1912349
	"Clark County, NV"	"32003"	"2009"	"2009"	1939407
	"Clark County, NV"	"32003"	"2010"	"2010"	1952587
	"Clark County, NV"	"32003"	"2011"	"2011"	1961925
	"Clark County, NV"	"32003"	"2012"	"2012"	1989224
	"Clark County, NV"	"32003"	"2013"	"2013"	2017193
	"Clark County, NV"	"32003"	"2014"	"2014"	2053134
	"Clark County, NV"	"32003"	"2015"	"2015"	2096717
	"Clark County, NV"	"32003"	"2016"	"2016"	2138836
	"Clark County, NV"	"32003"	"2017"	"2017"	2181635
	"Clark County, NV"	"32003"	"2018"	"2018"	2226115
	"Douglas County, NV"	"32005"	"2002"	"2002"	43436
	"Douglas County, NV"	"32005"	"2003"	"2003"	44524
	"Douglas County, NV"	"32005"	"2004"	"2004"	46388
	"Douglas County, NV"	"32005"	"2005"	"2005"	46731
	"Douglas County, NV"	"32005"	"2006"	"2006"	46855
	"Douglas County, NV"	"32005"	"2007"	"2007"	47166
	"Douglas County, NV"	"32005"	"2008"	"2008"	47270
	"Douglas County, NV"	"32005"	"2009"	"2009"	46965
	"Douglas County, NV"	"32005"	"2010"	"2010"	47037
	"Douglas County, NV"	"32005"	"2011"	"2011"	46971
	"Douglas County, NV"	"32005"	"2012"	"2012"	46910
	"Douglas County, NV"	"32005"	"2013"	"2013"	46935
	"Douglas County, NV"	"32005"	"2014"	"2014"	47373
	"Douglas County, NV"	"32005"	"2015"	"2015"	47404
	"Douglas County, NV"	"32005"	"2016"	"2016"	47834
	"Douglas County, NV"	"32005"	"2017"	"2017"	48030
	"Douglas County, NV"	"32005"	"2018"	"2018"	48489
	"Elko County, NV"	"32007"	"2002"	"2002"	44173
	"Elko County, NV"	"32007"	"2003"	"2003"	43693
	"Elko County, NV"	"32007"	"2004"	"2004"	43830
	"Elko County, NV"	"32007"	"2005"	"2005"	44760
	"Elko County, NV"	"32007"	"2006"	"2006"	46108
	"Elko County, NV"	"32007"	"2007"	"2007"	47423
	"Elko County, NV"	"32007"	"2008"	"2008"	47634
	"Elko County, NV"	"32007"	"2009"	"2009"	48445
	"Elko County, NV"	"32007"	"2010"	"2010"	49088
	"Elko County, NV"	"32007"	"2011"	"2011"	49442
	"Elko County, NV"	"32007"	"2012"	"2012"	50969
	"Elko County, NV"	"32007"	"2013"	"2013"	52334
	"Elko County, NV"	"32007"	"2014"	"2014"	52531
	"Elko County, NV"	"32007"	"2015"	"2015"	51728
	"Elko County, NV"	"32007"	"2016"	"2016"	52082
	"Elko County, NV"	"32007"	"2017"	"2017"	52357
	"Elko County, NV"	"32007"	"2018"	"2018"	52539
	"Esmeralda County, NV"	"32009"	"2002"	"2002"	926
	"Esmeralda County, NV"	"32009"	"2003"	"2003"	885
	"Esmeralda County, NV"	"32009"	"2004"	"2004"	879
	"Esmeralda County, NV"	"32009"	"2005"	"2005"	886
	"Esmeralda County, NV"	"32009"	"2006"	"2006"	883
	"Esmeralda County, NV"	"32009"	"2007"	"2007"	829
	"Esmeralda County, NV"	"32009"	"2008"	"2008"	820
	"Esmeralda County, NV"	"32009"	"2009"	"2009"	806
	"Esmeralda County, NV"	"32009"	"2010"	"2010"	784
	"Esmeralda County, NV"	"32009"	"2011"	"2011"	770
	"Esmeralda County, NV"	"32009"	"2012"	"2012"	791
	"Esmeralda County, NV"	"32009"	"2013"	"2013"	847
	"Esmeralda County, NV"	"32009"	"2014"	"2014"	824
	"Esmeralda County, NV"	"32009"	"2015"	"2015"	830
	"Esmeralda County, NV"	"32009"	"2016"	"2016"	826
	"Esmeralda County, NV"	"32009"	"2017"	"2017"	843
	"Esmeralda County, NV"	"32009"	"2018"	"2018"	827
	"Eureka County, NV"	"32011"	"2002"	"2002"	1629
	"Eureka County, NV"	"32011"	"2003"	"2003"	1505
	"Eureka County, NV"	"32011"	"2004"	"2004"	1470
	"Eureka County, NV"	"32011"	"2005"	"2005"	1467
	"Eureka County, NV"	"32011"	"2006"	"2006"	1579
	"Eureka County, NV"	"32011"	"2007"	"2007"	1683
	"Eureka County, NV"	"32011"	"2008"	"2008"	1778
	"Eureka County, NV"	"32011"	"2009"	"2009"	1926
	"Eureka County, NV"	"32011"	"2010"	"2010"	1990
	"Eureka County, NV"	"32011"	"2011"	"2011"	1977
	"Eureka County, NV"	"32011"	"2012"	"2012"	1991
	"Eureka County, NV"	"32011"	"2013"	"2013"	2049
	"Eureka County, NV"	"32011"	"2014"	"2014"	1988
	"Eureka County, NV"	"32011"	"2015"	"2015"	2029
	"Eureka County, NV"	"32011"	"2016"	"2016"	1936
	"Eureka County, NV"	"32011"	"2017"	"2017"	1946
	"Eureka County, NV"	"32011"	"2018"	"2018"	1998
	"Humboldt County, NV"	"32013"	"2002"	"2002"	14776
	"Humboldt County, NV"	"32013"	"2003"	"2003"	14630
	"Humboldt County, NV"	"32013"	"2004"	"2004"	14912
	"Humboldt County, NV"	"32013"	"2005"	"2005"	15046
	"Humboldt County, NV"	"32013"	"2006"	"2006"	15420
	"Humboldt County, NV"	"32013"	"2007"	"2007"	15658
	"Humboldt County, NV"	"32013"	"2008"	"2008"	15958
	"Humboldt County, NV"	"32013"	"2009"	"2009"	16290
	"Humboldt County, NV"	"32013"	"2010"	"2010"	16584
	"Humboldt County, NV"	"32013"	"2011"	"2011"	16639
	"Humboldt County, NV"	"32013"	"2012"	"2012"	17071
	"Humboldt County, NV"	"32013"	"2013"	"2013"	17354
	"Humboldt County, NV"	"32013"	"2014"	"2014"	17215
	"Humboldt County, NV"	"32013"	"2015"	"2015"	17017
	"Humboldt County, NV"	"32013"	"2016"	"2016"	16795
	"Humboldt County, NV"	"32013"	"2017"	"2017"	16719
	"Humboldt County, NV"	"32013"	"2018"	"2018"	16778
	"Lander County, NV"	"32015"	"2002"	"2002"	5180
	"Lander County, NV"	"32015"	"2003"	"2003"	5017
	"Lander County, NV"	"32015"	"2004"	"2004"	5086
	"Lander County, NV"	"32015"	"2005"	"2005"	5117
	"Lander County, NV"	"32015"	"2006"	"2006"	5307
	"Lander County, NV"	"32015"	"2007"	"2007"	5439
	"Lander County, NV"	"32015"	"2008"	"2008"	5521
	"Lander County, NV"	"32015"	"2009"	"2009"	5660
	"Lander County, NV"	"32015"	"2010"	"2010"	5795
	"Lander County, NV"	"32015"	"2011"	"2011"	5839
	"Lander County, NV"	"32015"	"2012"	"2012"	5920
	"Lander County, NV"	"32015"	"2013"	"2013"	6060
	"Lander County, NV"	"32015"	"2014"	"2014"	5968
	"Lander County, NV"	"32015"	"2015"	"2015"	5873
	"Lander County, NV"	"32015"	"2016"	"2016"	5684
	"Lander County, NV"	"32015"	"2017"	"2017"	5579
	"Lander County, NV"	"32015"	"2018"	"2018"	5547
	"Lincoln County, NV"	"32017"	"2002"	"2002"	4294
	"Lincoln County, NV"	"32017"	"2003"	"2003"	4366
	"Lincoln County, NV"	"32017"	"2004"	"2004"	4401
	"Lincoln County, NV"	"32017"	"2005"	"2005"	4612
	"Lincoln County, NV"	"32017"	"2006"	"2006"	4729
	"Lincoln County, NV"	"32017"	"2007"	"2007"	4859
	"Lincoln County, NV"	"32017"	"2008"	"2008"	5106
	"Lincoln County, NV"	"32017"	"2009"	"2009"	5246
	"Lincoln County, NV"	"32017"	"2010"	"2010"	5351
	"Lincoln County, NV"	"32017"	"2011"	"2011"	5269
	"Lincoln County, NV"	"32017"	"2012"	"2012"	5371
	"Lincoln County, NV"	"32017"	"2013"	"2013"	5267
	"Lincoln County, NV"	"32017"	"2014"	"2014"	5199
	"Lincoln County, NV"	"32017"	"2015"	"2015"	5136
	"Lincoln County, NV"	"32017"	"2016"	"2016"	5154
	"Lincoln County, NV"	"32017"	"2017"	"2017"	5191
	"Lincoln County, NV"	"32017"	"2018"	"2018"	5237
	"Lyon County, NV"	"32019"	"2002"	"2002"	37573
	"Lyon County, NV"	"32019"	"2003"	"2003"	39646
	"Lyon County, NV"	"32019"	"2004"	"2004"	42534
	"Lyon County, NV"	"32019"	"2005"	"2005"	46228
	"Lyon County, NV"	"32019"	"2006"	"2006"	49827
	"Lyon County, NV"	"32019"	"2007"	"2007"	51725
	"Lyon County, NV"	"32019"	"2008"	"2008"	52156
	"Lyon County, NV"	"32019"	"2009"	"2009"	51819
	"Lyon County, NV"	"32019"	"2010"	"2010"	52045
	"Lyon County, NV"	"32019"	"2011"	"2011"	51385
	"Lyon County, NV"	"32019"	"2012"	"2012"	50971
	"Lyon County, NV"	"32019"	"2013"	"2013"	51090
	"Lyon County, NV"	"32019"	"2014"	"2014"	51334
	"Lyon County, NV"	"32019"	"2015"	"2015"	51974
	"Lyon County, NV"	"32019"	"2016"	"2016"	52707
	"Lyon County, NV"	"32019"	"2017"	"2017"	53895
	"Lyon County, NV"	"32019"	"2018"	"2018"	55813
	"Mineral County, NV"	"32021"	"2002"	"2002"	4716
	"Mineral County, NV"	"32021"	"2003"	"2003"	4750
	"Mineral County, NV"	"32021"	"2004"	"2004"	4892
	"Mineral County, NV"	"32021"	"2005"	"2005"	4880
	"Mineral County, NV"	"32021"	"2006"	"2006"	4864
	"Mineral County, NV"	"32021"	"2007"	"2007"	4880
	"Mineral County, NV"	"32021"	"2008"	"2008"	4781
	"Mineral County, NV"	"32021"	"2009"	"2009"	4769
	"Mineral County, NV"	"32021"	"2010"	"2010"	4786
	"Mineral County, NV"	"32021"	"2011"	"2011"	4628
	"Mineral County, NV"	"32021"	"2012"	"2012"	4657
	"Mineral County, NV"	"32021"	"2013"	"2013"	4553
	"Mineral County, NV"	"32021"	"2014"	"2014"	4469
	"Mineral County, NV"	"32021"	"2015"	"2015"	4420
	"Mineral County, NV"	"32021"	"2016"	"2016"	4376
	"Mineral County, NV"	"32021"	"2017"	"2017"	4455
	"Mineral County, NV"	"32021"	"2018"	"2018"	4544
	"Nye County, NV"	"32023"	"2002"	"2002"	34433
	"Nye County, NV"	"32023"	"2003"	"2003"	35525
	"Nye County, NV"	"32023"	"2004"	"2004"	37287
	"Nye County, NV"	"32023"	"2005"	"2005"	40027
	"Nye County, NV"	"32023"	"2006"	"2006"	42530
	"Nye County, NV"	"32023"	"2007"	"2007"	44279
	"Nye County, NV"	"32023"	"2008"	"2008"	44367
	"Nye County, NV"	"32023"	"2009"	"2009"	44446
	"Nye County, NV"	"32023"	"2010"	"2010"	43844
	"Nye County, NV"	"32023"	"2011"	"2011"	43976
	"Nye County, NV"	"32023"	"2012"	"2012"	43585
	"Nye County, NV"	"32023"	"2013"	"2013"	42869
	"Nye County, NV"	"32023"	"2014"	"2014"	42840
	"Nye County, NV"	"32023"	"2015"	"2015"	42966
	"Nye County, NV"	"32023"	"2016"	"2016"	43248
